,sku_ID,type,brand_ID,attribute1,attribute2,activate_date,deactivate_date
1342,69664223d6,2.0,bd97f9a5fa,4.0,100.0,,
1343,c9ad062646,2.0,1d490f01d6,3.0,70.0,,
1344,6c110d5860,2.0,1d490f01d6,3.0,70.0,,
1345,5178916387,2.0,356204debd,2.0,100.0,,
1346,4ce5187f31,2.0,4f65703579,4.0,100.0,,
1347,dfe01ef956,2.0,43999af013,-,-,,
1348,a16ea4bde4,2.0,0b0f75e8d5,4.0,100.0,,
1349,73af671ce8,2.0,5ab8ea8556,3.0,90.0,,
1350,3a1aa53379,2.0,4efb032b5a,3.0,100.0,,
1351,48c1129b24,2.0,4efb032b5a,3.0,100.0,,
1352,7c7caa9087,2.0,4efb032b5a,3.0,100.0,,
1353,cca20cfe3a,2.0,9061d9a608,2.0,60.0,,
1354,9916f9b98b,2.0,235542bb7b,3.0,60.0,,
1355,23bbe589b7,2.0,3daeabd2ce,3.0,-,,
1356,4dfa34fe4d,2.0,f2db8acd0a,-,-,,
1357,383f5c87b3,2.0,f2db8acd0a,-,-,,
1358,7f23a05a43,2.0,b5defcb5ec,-,-,,
1359,e6735585ee,2.0,23f2435742,4.0,100.0,,
1360,27eb470099,2.0,28d2263e90,-,-,,
1361,c449dcb6c7,2.0,28d2263e90,-,-,,
1362,62a1558ecc,2.0,28d2263e90,-,-,,
1363,175d858cba,2.0,e25e3efa0c,3.0,60.0,,
1364,9bb54641e0,2.0,e25e3efa0c,3.0,60.0,,
1365,d5f8e87576,2.0,5934e3362b,3.0,60.0,,
1366,ce945e2542,2.0,3daeabd2ce,2.0,30.0,,
1367,099f2e343c,2.0,77d5da7823,-,-,,
1368,212af8c02d,2.0,5ab8ea8556,2.0,70.0,,
1369,a07e4e8669,2.0,906d0caa60,2.0,60.0,,
1370,3a3cf3e56f,2.0,4f40f59df6,3.0,60.0,,
1371,a5a0fd0875,2.0,fd68e214e8,3.0,100.0,,
1372,76cc6fdac7,2.0,fd68e214e8,3.0,100.0,,
1373,35a039c8a0,2.0,fd68e214e8,3.0,100.0,,
1374,4c565fd1f5,2.0,70bd4e1af2,4.0,-,,
1375,6cdb0b8fbd,2.0,70bd4e1af2,4.0,-,,
1376,ece8da68fa,2.0,70bd4e1af2,4.0,-,,
1377,2a72f2d26e,2.0,09a7ddaa26,-,-,,
1378,028f38d48e,2.0,7570ad59f3,3.0,100.0,,
1379,fa43f4c1a1,2.0,0120bdf090,-,-,,
1380,fe51e4fe81,2.0,558658b684,-,-,,
1381,66efa4557f,2.0,558658b684,-,-,,
1382,cad0b0de6f,2.0,9b0d3a5fc6,3.0,60.0,,
1383,ad0b5ddfa6,2.0,4efb032b5a,3.0,60.0,,
1384,c943c12c0d,2.0,3d5774cf27,3.0,100.0,,
1385,ed1de286b2,2.0,5a0b271e15,3.0,100.0,,
1386,19f521221e,2.0,5a0b271e15,3.0,100.0,,
1387,a928d43104,2.0,5a0b271e15,3.0,100.0,,
1388,25f984c126,2.0,5a0b271e15,3.0,60.0,,
1389,f74b210f2f,2.0,5a0b271e15,3.0,60.0,,
1390,163ab9ae99,2.0,b8942de7b2,3.0,60.0,,
1391,a95264d124,2.0,5008f1aa58,-,-,,
1392,e900db511b,2.0,ceb6089d2b,3.0,100.0,,
1393,a9340d5836,2.0,7a9834b32a,2.0,60.0,,
1394,57b122d8d1,2.0,a9ac9ce216,-,-,,2018-03-23
1395,17a846f66f,2.0,14294f608f,-,-,,
1396,907ce92c12,2.0,9d3465eacc,4.0,60.0,,
1397,88c1e32913,2.0,3e472e2220,-,-,,
1398,067b673f2b,1.0,9b0d3a5fc6,3.0,60.0,,
1399,98d6a9d604,2.0,93905470a7,3.0,60.0,,
1400,fc6d47e03a,2.0,ddb787aeb9,2.0,100.0,,
1401,7a6e799247,2.0,ddb787aeb9,-,-,,
1402,9242f51d15,2.0,ddb787aeb9,-,-,,
1403,23015831b0,2.0,4efb032b5a,2.0,70.0,,
1404,5ac0776890,2.0,4efb032b5a,2.0,70.0,,
1405,ad79bcae30,2.0,593885239e,2.0,60.0,,
1406,716a1ddb45,2.0,235542bb7b,-,-,,
1407,a857ee5244,2.0,5008f1aa58,-,-,,
1408,a7472de8b3,2.0,cf0544f945,3.0,60.0,,
1409,f424e69ada,2.0,63facb16ad,3.0,60.0,,
1410,c818b4a3a7,2.0,235542bb7b,3.0,60.0,,
1411,ec3a2a0216,2.0,235542bb7b,3.0,60.0,,
1412,bd78d88f57,2.0,7f69d11882,2.0,70.0,,
1413,3a8e212d9e,2.0,7f69d11882,2.0,60.0,,
1414,6ad7c3edc2,2.0,5a173145d5,-,-,,
1415,dd9999fabb,2.0,2e1105b074,-,-,,
1416,aabc2458f7,2.0,198cec62a1,1.0,60.0,,
1417,8ba3d9c108,2.0,198cec62a1,1.0,60.0,,
1418,58523b5d27,2.0,4f65703579,4.0,100.0,,
1419,edba4130b3,2.0,4f65703579,4.0,100.0,,
1420,f8cfb225d5,2.0,4f65703579,4.0,100.0,,
1421,1b86073748,2.0,4f65703579,3.0,100.0,,
1422,8fa86d49d3,2.0,7f65198ef6,4.0,100.0,,
1423,902d744bba,2.0,41e8fa7190,4.0,100.0,,
1424,f7280c119d,2.0,41e8fa7190,4.0,100.0,,
1425,672e6dda66,2.0,787ea7298f,-,-,,
1426,e65db5ddea,2.0,5ab8ea8556,3.0,100.0,,
1427,01326007f9,2.0,52ff3378a1,3.0,60.0,,
1428,a1616fdf0f,2.0,235542bb7b,3.0,60.0,,
1429,2875387e96,1.0,b7e5c0f937,-,-,,
1430,068f4481b3,1.0,99d41501ff,3.0,100.0,,
1431,5804c1d3a3,2.0,28d2263e90,-,-,,
1432,7facc89911,2.0,a2ff0f7b48,1.0,100.0,,
1433,b9fa9b1eda,2.0,481c982d40,3.0,100.0,,
1434,29e087ae3a,2.0,198cec62a1,-,-,,
1435,988a95ea32,2.0,bd97f9a5fa,-,-,,
1436,e4b3a09ffe,2.0,a3c6ee0858,2.0,60.0,,
1437,c5318c50c2,2.0,a3c6ee0858,2.0,60.0,,
1438,1430098edc,2.0,a3c6ee0858,2.0,60.0,,
1439,eef4744ca2,2.0,a3c6ee0858,2.0,60.0,,
1440,97908ca65d,2.0,9b0d3a5fc6,2.0,70.0,,
1441,00deada143,2.0,9b0d3a5fc6,3.0,60.0,,
1442,73cb3c508f,1.0,b8942de7b2,3.0,60.0,,
1443,ba5103c029,2.0,3daeabd2ce,3.0,-,,
1444,2f268cf558,2.0,603dc9ab6b,4.0,100.0,,
1445,17054160bd,2.0,a9d8fd0a21,2.0,50.0,,
1446,b549290f65,2.0,a9d8fd0a21,2.0,50.0,,
1447,045010fe58,2.0,a9d8fd0a21,2.0,50.0,,
1448,4d01b16f9e,2.0,a9d8fd0a21,2.0,50.0,,
1449,4c72523837,2.0,e2f90e07c7,-,-,,
1450,85fce0f07b,2.0,e2f90e07c7,-,-,,
1451,3d5fa3dec8,2.0,e2f90e07c7,-,-,,
1452,aa4d3eb125,2.0,9b0d3a5fc6,2.0,70.0,,
1453,d7fb0acf46,2.0,adbd559b78,3.0,60.0,,
1454,d8ca37004c,2.0,58c8097af4,-,-,,
1455,6504413271,2.0,5a173145d5,-,-,,
1456,09d47e6cc5,2.0,88262f1628,3.0,60.0,,
1457,670d739299,2.0,3daeabd2ce,3.0,-,,
1458,ce18def440,2.0,71ad0bf460,3.0,60.0,,
1459,15e408ce99,2.0,bf509a941c,3.0,60.0,,
1460,9e452b5aee,1.0,3daeabd2ce,2.0,60.0,,
1461,50b53a8536,1.0,235542bb7b,3.0,-,,
1462,c76a9ca5a8,1.0,b33770a360,3.0,80.0,,
1463,0b3e7bbc7a,2.0,fd68e214e8,3.0,100.0,,
1464,ba75cf09d8,2.0,fd68e214e8,3.0,100.0,,
1465,e36e7e00c7,2.0,9d3465eacc,4.0,-,,
1466,a8b25a934a,2.0,0b0f75e8d5,4.0,100.0,,
1467,ab54aa4f02,2.0,0b0f75e8d5,4.0,100.0,,
1468,288dfcc92c,2.0,7f65198ef6,3.0,60.0,,
1469,68c607ae58,2.0,4f65703579,2.0,100.0,,
1470,aba039f044,2.0,4f65703579,2.0,100.0,,
1471,e12c2e0671,2.0,6f669c4856,3.0,-,,
1472,46177bcbe0,2.0,99d41501ff,4.0,100.0,,
1473,faca86e64d,2.0,99d41501ff,4.0,100.0,,
1474,dbd0cccd89,2.0,13f4b99724,3.0,60.0,,
1475,5dc098a463,2.0,e493e63757,2.0,60.0,,
1476,d9cdd50e13,2.0,e493e63757,2.0,60.0,,
1477,68c472fa73,2.0,e493e63757,2.0,60.0,,
1478,8b66725802,2.0,7b90c9e338,3.0,60.0,,
1479,1d24a07254,2.0,e500aaa647,-,-,,
1480,4b152cc593,2.0,e500aaa647,-,-,,
1481,81231464ae,1.0,d3b11464d2,3.0,-,,
1482,a94df93745,1.0,552d09b59c,2.0,40.0,,
1483,27a7c6967e,2.0,da5eb98d7d,3.0,-,,
1484,d066d0f5aa,2.0,da5eb98d7d,3.0,-,,2018-03-27
1485,d418d1f368,2.0,cf5c51e954,2.0,40.0,,
1486,0465eb5c83,2.0,7d2647e5ae,3.0,100.0,,
1487,93aeb73f6f,2.0,bd97f9a5fa,3.0,100.0,,
1488,d86dd42b9d,2.0,df9d1980db,-,-,,
1489,860b118618,2.0,df9d1980db,-,-,,
1490,fd5b2427a7,2.0,4f09f316a1,3.0,70.0,,
1491,5e8c44aa29,2.0,3daeabd2ce,3.0,100.0,,
1492,d8abb0ecfb,2.0,5ab8ea8556,-,-,,2018-03-05
1493,cc5440206d,2.0,0b9bce6e2b,2.0,30.0,,
1494,a3aee83101,2.0,0b9bce6e2b,2.0,30.0,,
1495,65d2875d48,1.0,9b84d6b825,3.0,80.0,,
1496,c83b8aa9b4,1.0,816ac3f3a9,3.0,-,,
1497,c26445d4ed,2.0,9b0d3a5fc6,3.0,60.0,,
1498,6596a7a0cc,2.0,52ff3378a1,3.0,100.0,,
1499,8221a35c32,2.0,287a410427,2.0,60.0,,
1500,d7840714b0,2.0,9b0d3a5fc6,2.0,60.0,,
1501,ad3e35fd85,2.0,4efb032b5a,-,-,,
1502,dfb128a1ea,2.0,845a27c4be,3.0,-,,
1503,6a92398eaa,2.0,3674d1b772,2.0,-,,
1504,4087bd1018,2.0,3674d1b772,2.0,-,,
1505,e010914c53,2.0,8d83925aa8,4.0,60.0,,
1506,5bc7233fdb,2.0,42e6445fca,4.0,100.0,,
1507,ddb5460328,2.0,9b0d3a5fc6,-,-,,
1508,63dd5876b8,2.0,3061fba48e,2.0,-,,
1509,6d24823d55,2.0,4efb032b5a,2.0,60.0,,
1510,6069ea3886,2.0,df515ac979,2.0,60.0,,
1511,bf6b3d76e5,2.0,95edb60932,4.0,60.0,,
1512,5177446f80,2.0,5934e3362b,4.0,100.0,,
1513,a86f2d0bad,2.0,5934e3362b,4.0,100.0,,
1514,dffab715fe,2.0,5934e3362b,4.0,100.0,,
1515,420bdd395d,2.0,5934e3362b,4.0,100.0,,
1516,0b2fd9f253,1.0,d5b005ca7d,2.0,60.0,,
1517,35333da584,2.0,ea836cb702,-,-,,
1518,d1fcf49576,2.0,f864d88130,2.0,-,,
1519,7f1d9da3c2,2.0,f864d88130,2.0,-,,
1520,8a8188a701,2.0,2d3581096b,3.0,60.0,,
1521,73ad5285a1,2.0,5e68c766c4,4.0,100.0,,
1522,5b343a7f1e,2.0,8d3560a6a9,4.0,100.0,,
1523,23553000ce,2.0,7f65198ef6,4.0,100.0,,
1524,380fbc72e4,2.0,f3e7aafd65,3.0,100.0,,
1525,e605abf1cb,2.0,9b0d3a5fc6,4.0,100.0,,
1526,9abee5b763,2.0,32f4ce6bbf,-,-,,
1527,bd8c5cebb1,2.0,fd68e214e8,3.0,100.0,,
1528,c1b1a1f772,2.0,fd68e214e8,3.0,100.0,,
1529,87a5854f2a,2.0,f1d00479ef,2.0,60.0,,
1530,c1e33c3564,2.0,f76ad0be6e,-,-,,
1531,ae1c48d86b,2.0,3d5774cf27,4.0,60.0,,
1532,51da628bf9,1.0,75411efd6b,2.0,80.0,,
1533,9fdca6b920,2.0,4efb032b5a,2.0,60.0,,
1534,fe3cb2e92b,2.0,0b76f3c8dc,2.0,60.0,,
1535,1cdbd53b6e,2.0,a2ff0f7b48,-,-,,
1536,aabf416784,2.0,d3b11464d2,-,100.0,,
1537,2fe5557b52,2.0,99d41501ff,4.0,100.0,,
1538,a1baa2d016,2.0,bd97f9a5fa,-,-,,
1539,415089ff6f,2.0,fc534772d7,-,-,,
1540,16bc226416,2.0,7fcb433bba,-,-,,
1541,03b17af012,2.0,7fcb433bba,-,-,,
1542,e62594ae61,2.0,235542bb7b,-,-,,
1543,05274e692a,2.0,1ffec40259,-,-,,
1544,29156a1f41,2.0,da5eb98d7d,-,40.0,,
1545,7c10aa142d,2.0,da5eb98d7d,-,40.0,,
1546,26e70115c3,2.0,b7e5c0f937,3.0,60.0,,
1547,0390e50992,2.0,4efb032b5a,2.0,70.0,,
1548,6aa54e6566,2.0,8b40ec9ab7,1.0,100.0,,
1549,f0ae3c8c4c,1.0,e0c4997859,3.0,70.0,,
1550,53a4623aa9,2.0,4efb032b5a,2.0,70.0,,
1551,34dc7f6d80,1.0,9b0d3a5fc6,2.0,50.0,,
1552,084124b552,1.0,8368e30fa1,-,-,,
1553,49308ef9f3,2.0,8b40ec9ab7,1.0,-,,
1554,92fc881154,2.0,8b40ec9ab7,1.0,-,,
1555,fca8a095e3,2.0,3e342224f0,4.0,100.0,,
1556,e49a0fc0cc,2.0,0120bdf090,3.0,-,,
1557,17b0296517,2.0,4f65703579,3.0,100.0,,
1558,43966748f6,2.0,43999af013,3.0,100.0,,
1559,093f8b489e,2.0,df5355512e,2.0,100.0,,
1560,10a36f8970,2.0,df5355512e,2.0,100.0,,
1561,17d502a796,2.0,df5355512e,2.0,100.0,,
1562,51e1933e6d,2.0,df5355512e,2.0,100.0,,
1563,a84121525c,2.0,df5355512e,2.0,100.0,,
1564,67c8813e1c,2.0,603dc9ab6b,4.0,60.0,,
1565,9a5f4c6413,2.0,906d0caa60,2.0,60.0,,
1566,30e10d9c58,2.0,906d0caa60,2.0,60.0,,
1567,949d1280bd,2.0,906d0caa60,2.0,60.0,,
1568,20e291526c,2.0,e500aaa647,-,-,,
1569,ab4dacb110,2.0,5ab8ea8556,3.0,-,,2018-03-16
1570,a9edc64da7,2.0,8da53f587d,3.0,70.0,2018-03-01,
1571,8685a38a2b,2.0,8da53f587d,3.0,70.0,2018-03-01,
1572,0aa7e6b035,1.0,3e342224f0,3.0,100.0,,
1573,5a745fb2ca,1.0,198cec62a1,-,50.0,,
1574,40c279cbf8,2.0,7f69d11882,2.0,40.0,,
1575,bc3a61df6c,2.0,793c28adc3,-,-,,
1576,e778b94473,2.0,e67f4d6e77,2.0,40.0,,
1577,1d1b7b0c7a,2.0,92dee65ea0,4.0,100.0,,
1578,2b42116846,2.0,24682b3358,-,30.0,,
1579,c7218673f0,2.0,3d5774cf27,3.0,60.0,,
1580,580a086465,2.0,5a0b271e15,3.0,100.0,,
1581,5d1613ccac,2.0,da5eb98d7d,3.0,100.0,,
1582,961d88f1b9,2.0,4f65703579,3.0,100.0,,
1583,5339cf3233,2.0,5934e3362b,3.0,100.0,,
1584,96125ea76b,2.0,5008f1aa58,-,-,,
1585,16204ff53e,2.0,7cc01be867,3.0,60.0,,
1586,0bfcedf96d,1.0,4efb032b5a,2.0,60.0,,
1587,c4858d9437,1.0,3500c9fab0,3.0,60.0,,
1588,8a39e4eb9f,2.0,4efb032b5a,2.0,60.0,,
1589,f1c52a01b9,2.0,4f65703579,4.0,100.0,,
1590,646e8b6475,2.0,fe241300cd,4.0,100.0,,
1591,ba15a764be,2.0,a06abdf68a,3.0,100.0,,
1592,a5e4632325,2.0,a06abdf68a,3.0,100.0,,
1593,24db87784a,2.0,a06abdf68a,3.0,100.0,,
1594,55eaee5196,2.0,a06abdf68a,3.0,100.0,,
1595,3aa8a3e0ef,2.0,a06abdf68a,3.0,100.0,,
1596,fdb366a080,2.0,603dc9ab6b,4.0,100.0,,
1597,4fddb23b0b,2.0,19dbb540ce,3.0,60.0,,
1598,dacf9ea2b9,2.0,3d5774cf27,4.0,60.0,,
1599,287797434e,2.0,3d5774cf27,4.0,60.0,,
1600,ed9d2ed45d,2.0,3d5774cf27,4.0,60.0,,
1601,485c7c6e38,2.0,fd50ed6b6f,4.0,100.0,,
1602,3632a990f7,2.0,0120bdf090,-,-,,
1603,c39ce19599,2.0,0120bdf090,-,-,,
1604,74f08daf95,2.0,0120bdf090,-,-,,
1605,80432bb814,2.0,99d41501ff,4.0,100.0,,
1606,a409efb30c,2.0,787ea7298f,2.0,60.0,,
1607,b616c3b114,2.0,787ea7298f,2.0,60.0,,
1608,94857b7878,2.0,787ea7298f,2.0,60.0,,
1609,d06173f5f3,2.0,fef91796c5,3.0,100.0,,
1610,b0f8cde2ba,2.0,86a6979f75,-,-,,
1611,563b82a674,2.0,86a6979f75,-,-,,
1612,8f4af00fc2,2.0,6f00678122,3.0,60.0,,
1613,932bea1a0f,2.0,52ff3378a1,3.0,100.0,,
1614,904fbf8b97,1.0,9b0d3a5fc6,2.0,50.0,,
1615,5565e189af,2.0,0def762aeb,4.0,100.0,,
1616,d6da3b2341,2.0,0def762aeb,4.0,100.0,,
1617,35e08953c1,2.0,0def762aeb,4.0,100.0,,
1618,ab5f54528b,2.0,0def762aeb,4.0,100.0,,
1619,892b5bdadb,2.0,0def762aeb,4.0,100.0,,
1620,6d17c239a4,2.0,0def762aeb,4.0,100.0,,
1621,232f0f7e64,2.0,0def762aeb,4.0,100.0,,
1622,85f10b6ba7,2.0,0b0f75e8d5,3.0,100.0,,
1623,a815ac9989,2.0,d3b11464d2,-,-,,
1624,2d57e7ecb6,2.0,d3b11464d2,-,-,,
1625,bbd228d8db,2.0,42e6445fca,4.0,100.0,,
1626,38cf724c25,2.0,8876f87934,-,-,,
1627,fafcaac06c,2.0,0b0f75e8d5,-,-,,
1628,172ad5d08f,2.0,0b0f75e8d5,-,-,,2018-03-16
1629,6dfbd25800,2.0,556646a4ed,3.0,100.0,,
1630,966cf3dc45,2.0,556646a4ed,3.0,100.0,,
1631,57f0e0518e,2.0,80eec19438,3.0,100.0,,
1632,b848e48e4b,2.0,787ea7298f,2.0,60.0,,
1633,bf4941bd94,2.0,8da53f587d,3.0,70.0,,2018-03-19
1634,5c5f1d32a3,2.0,793c28adc3,-,-,,
1635,8e7d2952d2,2.0,3d5774cf27,3.0,60.0,,
1636,032e81abc0,2.0,3d5774cf27,3.0,60.0,,
1637,87f440a61e,2.0,3daeabd2ce,2.0,30.0,,
1638,92726ecc94,2.0,cf0544f945,-,-,,
1639,8b64c8753c,2.0,7cc01be867,-,-,,
1640,1e2a67b42a,2.0,9b0d3a5fc6,2.0,60.0,,
1641,44f7caadd5,2.0,9b0d3a5fc6,2.0,60.0,,
1642,b0a6a6beb2,2.0,4f65703579,3.0,100.0,,
1643,49551428da,2.0,4f65703579,3.0,100.0,,
1644,2ecac30747,2.0,17e7eeb2b9,4.0,100.0,,
1645,ee74edcc81,2.0,0b0f75e8d5,3.0,60.0,,
1646,0c578edf9d,2.0,0b0f75e8d5,4.0,60.0,,
1647,03d4dd643d,2.0,0b0f75e8d5,4.0,60.0,,
1648,b6a3f95eab,2.0,41e8fa7190,4.0,100.0,,
1649,41e3a1ffd5,2.0,f864d88130,-,-,,
1650,248b736bc6,2.0,f17255c16e,-,-,,
1651,778731bb8e,2.0,a9d8fd0a21,2.0,-,,
1652,594238bddf,2.0,a9d8fd0a21,2.0,-,,
1653,694248d6b7,2.0,a9d8fd0a21,2.0,-,,
1654,7fb4bcc58c,2.0,25bc27f744,3.0,-,,
1655,7ad2c7cf3e,2.0,fc534772d7,4.0,100.0,,
1656,f0937566c8,2.0,fd68e214e8,3.0,100.0,,
1657,631166a9b8,2.0,d7f05696bb,1.0,60.0,,
1658,08ce4034ea,2.0,3daeabd2ce,3.0,100.0,,
1659,c8ce38c12f,2.0,930aadba98,3.0,60.0,,
1660,bd17511388,2.0,fe7adcfe08,-,-,,
1661,a511b2b114,2.0,a9ac9ce216,3.0,50.0,,
1662,095d24bb4a,2.0,a9ac9ce216,3.0,50.0,,
1663,dc9b0c86c7,1.0,ac15b9f6e6,2.0,60.0,,
1664,d3ddd5dc80,2.0,b1ea1fc403,-,-,,
1665,b2826ee2c4,2.0,7b90c9e338,3.0,70.0,,
1666,504bb4c809,2.0,19dbd0bed6,-,-,,
1667,6299ef49ff,2.0,3e342224f0,4.0,100.0,,
1668,3884022de0,2.0,3e342224f0,4.0,100.0,,
1669,e37296255c,2.0,3daeabd2ce,2.0,60.0,,
1670,fe2ca4df40,2.0,756e32fa16,3.0,60.0,,
1671,83a9b73a1a,2.0,e686890dbc,3.0,100.0,,
1672,450a83974d,2.0,8b40ec9ab7,4.0,-,,
1673,fd30f4d410,2.0,8b40ec9ab7,4.0,-,,
1674,efc20bed56,2.0,8b40ec9ab7,4.0,-,,
1675,ad74e1a6db,2.0,8b40ec9ab7,4.0,-,,
1676,b0f58775ee,2.0,3e39c9544c,3.0,100.0,,
1677,bea0272776,2.0,5a0b271e15,1.0,100.0,,
1678,b10b452ea9,1.0,d3b11464d2,3.0,100.0,,
1679,d47c6ca631,1.0,906d0caa60,3.0,100.0,,
1680,29e73d5db5,2.0,7f69d11882,2.0,-,,
1681,310ca2e122,2.0,542855a7fa,3.0,-,,
1682,36d2165a95,2.0,26e651227d,-,-,,
1683,f70732e208,2.0,99d41501ff,3.0,100.0,,
1684,d1f9cee99b,2.0,99d41501ff,3.0,100.0,,
1685,0d78757366,2.0,242a3c3a42,-,-,,
1686,86ee0fb681,2.0,9b84d6b825,-,-,,
1687,ad80249a7f,2.0,17892f5485,3.0,100.0,,
1688,12afae4ca1,2.0,4efb032b5a,2.0,40.0,,
1689,68bd181431,2.0,4efb032b5a,2.0,70.0,,
1690,df224dda22,2.0,cf0544f945,3.0,80.0,,
1691,ccbe917bf4,2.0,8b40ec9ab7,3.0,100.0,,
1692,8b1da9ae03,2.0,845a27c4be,3.0,-,,
1693,66ab6d8963,2.0,60f1d0fd14,2.0,60.0,,
1694,f06e13a877,1.0,787ea7298f,2.0,40.0,,
1695,4d79ef37b4,1.0,03c4806282,3.0,100.0,,
1696,ecc00df0b6,1.0,d3b11464d2,4.0,100.0,,
1697,8193cfd955,2.0,9b0d3a5fc6,-,-,,
1698,08b327bd8e,2.0,bd97f9a5fa,3.0,100.0,,
1699,f6bc860e2e,2.0,bd97f9a5fa,3.0,100.0,,
1700,badbd929e7,2.0,bd97f9a5fa,3.0,100.0,,
1701,66565aacde,2.0,bd97f9a5fa,3.0,100.0,,
1702,4f7e5a42e9,2.0,da4e6c031d,3.0,50.0,,
1703,0468a93480,2.0,ddb787aeb9,3.0,100.0,,
1704,7616f3f664,2.0,ddb787aeb9,3.0,100.0,,
1705,d0f488ea78,2.0,198cec62a1,3.0,100.0,,
1706,8951b6f6e4,2.0,198cec62a1,3.0,100.0,,
1707,625464a958,2.0,198cec62a1,3.0,100.0,,
1708,4e919b00c3,2.0,3ee5b84e96,-,-,,
1709,404bc2083a,2.0,43a5cd3f69,-,-,,
1710,bba4facd2c,2.0,43a5cd3f69,-,-,,
1711,acb9e28e7b,2.0,43a5cd3f69,-,-,,
1712,c0511e1163,2.0,43a5cd3f69,-,-,,
1713,b1614771ce,2.0,43a5cd3f69,-,-,,
1714,ed7a6a7cd7,2.0,5ab8ea8556,2.0,80.0,,
1715,472b29daeb,2.0,9723b2df2c,-,-,,
1716,b4481957a5,2.0,b7e5c0f937,2.0,60.0,,
1717,24635334b8,2.0,5934e3362b,3.0,100.0,,
1718,210b27a72f,2.0,adbd559b78,-,-,,
1719,46effdd6ff,2.0,3daeabd2ce,2.0,70.0,,
1720,121d8f4f57,2.0,85e87f894b,3.0,60.0,,
1721,b206d2f6d9,2.0,85e87f894b,-,60.0,,
1722,df72077a9b,2.0,85e87f894b,2.0,100.0,,
1723,b0afc0c16f,2.0,cf0544f945,-,-,,
1724,eefe427c11,2.0,cf0544f945,-,-,,
1725,1c16282add,1.0,a9d8fd0a21,2.0,-,,
1726,6376ec8fbd,1.0,74d632e731,2.0,50.0,,
1727,09c5701662,2.0,adbd559b78,3.0,50.0,,
1728,348679a7a3,2.0,b256f14974,-,-,,
1729,725a03cfc9,2.0,9b0d3a5fc6,3.0,60.0,,
1730,34a1046884,2.0,80ec839219,3.0,100.0,,
1731,53da905c8b,2.0,94b4cdec6a,-,-,,
1732,7111e96b8a,2.0,99d41501ff,4.0,100.0,,
1733,7bcaa1a143,2.0,198cec62a1,4.0,100.0,,
1734,c13ef9539d,2.0,198cec62a1,4.0,60.0,,
1735,873adcc6eb,2.0,f2db8acd0a,-,-,,
1736,8f77c8e4d8,2.0,906d0caa60,-,-,,
1737,4dab662872,2.0,898df743db,4.0,100.0,,
1738,b0456a3304,2.0,898df743db,4.0,100.0,,
1739,2191d2c4fc,2.0,da5eb98d7d,3.0,60.0,,
1740,a066ec0e40,2.0,365676fd7f,3.0,60.0,,
1741,e4ab82c403,2.0,b74ed760a5,3.0,60.0,,
1742,51b9dc00ae,2.0,8b40ec9ab7,3.0,60.0,,
1743,ae7e5c1027,2.0,9b0d3a5fc6,3.0,80.0,,
1744,cbd767a427,2.0,bd97f9a5fa,3.0,-,,
1745,b242c46c95,2.0,8da53f587d,3.0,60.0,,
1746,84be7a47f7,2.0,8b40ec9ab7,3.0,100.0,,
1747,8d9a104b4b,2.0,862419adb2,3.0,70.0,,
1748,909cdb73d1,1.0,9b84d6b825,4.0,100.0,,
1749,6717b7c979,1.0,204dbedf50,3.0,100.0,,
1750,10d8c45151,2.0,4d918c6fd9,-,-,,
1751,49e4648610,2.0,ccfb517e1c,3.0,60.0,,
1752,586a05c7df,2.0,0b76f3c8dc,-,-,,
1753,d323778cd9,2.0,aee97b49d0,-,-,,2018-03-15
1754,b286781f14,2.0,93905470a7,-,-,,
1755,0c1d58225a,2.0,1d8ff01f5d,-,60.0,,
1756,4e79a527a8,2.0,3ee5b84e96,2.0,40.0,,
1757,73a35b0b33,2.0,99d41501ff,4.0,100.0,,
1758,1c9dec2696,2.0,99d41501ff,4.0,100.0,,
1759,0c7f94ef86,2.0,99d41501ff,4.0,100.0,,
1760,c005f97e00,2.0,99d41501ff,4.0,100.0,,
1761,6313e02fcd,2.0,99d41501ff,4.0,100.0,,
1762,a2df28d55c,2.0,99d41501ff,4.0,100.0,,
1763,b94a0e7ac3,2.0,99d41501ff,4.0,100.0,,
1764,00f1fd5798,2.0,99d41501ff,4.0,100.0,,
1765,53cc1b9d00,2.0,99d41501ff,4.0,100.0,,
1766,3d3c2ab97b,2.0,99d41501ff,4.0,100.0,,
1767,7767958f84,2.0,99d41501ff,4.0,100.0,,
1768,a05cd84b92,2.0,7d86b5b6f8,-,90.0,,
1769,f7c9cd0b2c,2.0,4efb032b5a,-,-,,
1770,0059cabfce,2.0,3e342224f0,3.0,100.0,,
1771,097f05d7a2,2.0,7f48f178c1,-,30.0,,
1772,f06c4ca8e2,2.0,adbd559b78,-,-,,
1773,c46fefcf74,2.0,8a9b7e6e63,3.0,60.0,,
1774,2f038132e8,1.0,e0c4997859,4.0,100.0,,
1775,2313673716,2.0,ea7b034836,2.0,60.0,,
1776,42f1013cdd,2.0,4f4f971297,-,-,,
1777,ce02f585a6,2.0,c91839d3f3,3.0,100.0,,
1778,32645894cf,2.0,3ee5b84e96,2.0,50.0,,
1779,6103fdd59c,2.0,0b0f75e8d5,3.0,100.0,,
1780,ebc49fde12,2.0,0b0f75e8d5,3.0,100.0,,
1781,1b4157b6f0,2.0,31e19a2111,2.0,60.0,,
