,user_ID,user_level,first_order_month,plus,gender,age,marital_status,education,city_level,purchase_power
43935,1be30ea733,3,2015-08,1,F,26-35,M,3,4,2
43936,1be3123021,2,2012-07,0,F,36-45,M,3,4,2
43937,1be3204e77,3,2016-08,0,F,16-25,S,3,3,2
43938,1be32f7ba8,1,2018-03,0,F,16-25,S,3,2,2
43939,1be347867a,1,2018-03,0,F,16-25,U,-1,-1,-1
43940,1be3887dd9,1,2017-11,0,F,26-35,U,-1,1,-1
43941,1be3ab48f6,1,2018-01,0,F,16-25,S,3,3,3
43942,1be3cb47b3,4,2010-10,1,F,36-45,M,4,3,2
43943,1be414e3a3,4,2012-08,0,F,26-35,M,3,1,2
43944,1be420215b,2,2016-09,0,F,26-35,S,3,1,2
43945,1be4206d4b,1,2018-02,0,F,26-35,S,2,4,2
43946,1be4336ead,4,2011-06,0,F,26-35,M,4,3,2
43947,1be4382c62,2,2016-04,0,F,26-35,M,2,4,3
43948,1be491a302,1,2018-03,0,F,>=56,U,-1,2,-1
43949,1be499bff2,3,2015-06,1,M,26-35,S,3,2,2
43950,1be51812e6,2,2013-11,0,M,26-35,S,3,1,2
43951,1be53779d5,2,2016-07,0,F,16-25,M,2,1,3
43952,1be5d19e7a,2,2017-04,0,F,36-45,M,3,2,2
43953,1be5fe9de5,4,2014-05,1,F,26-35,M,4,4,2
43954,1be5ff95c9,2,2015-07,0,M,16-25,S,3,3,1
43955,1be61b17f5,2,2017-07,0,F,16-25,S,3,2,2
43956,1be63f50fc,2,2016-10,0,F,16-25,M,2,3,1
43957,1be64666cc,2,2016-01,0,F,26-35,S,3,3,2
43958,1be665a116,1,2017-07,0,F,26-35,S,-1,3,3
43959,1be6d7e298,1,2017-08,0,F,36-45,M,-1,2,-1
43960,1be6f9233f,2,2014-12,0,F,26-35,S,1,3,2
43961,1be75779f7,2,2017-12,0,F,>=56,M,1,3,2
43962,1be76b68ed,1,2017-12,0,F,16-25,S,3,2,3
43963,1be782079e,3,2016-04,0,F,16-25,S,3,3,2
43964,1be79b691c,2,2015-09,1,F,36-45,M,3,2,2
43965,1be8619bf1,1,2017-11,0,F,16-25,S,1,3,3
43966,1be8d0ee71,4,2011-05,0,F,36-45,M,3,1,3
43967,1be8f5da93,3,2015-02,0,F,26-35,S,3,2,2
43968,1be9217b05,2,2016-11,1,F,26-35,S,3,-1,2
43969,1be937b4c3,2,2015-07,0,M,16-25,S,3,-1,2
43970,1be9467055,4,2012-02,1,F,36-45,M,4,2,2
43971,1be9695bf1,2,2018-03,0,F,26-35,U,-1,2,-1
43972,1be9878f89,2,2016-01,0,F,16-25,S,2,4,3
43973,1bea26ee03,1,2018-03,0,F,46-55,S,-1,2,4
43974,1bea593372,4,2014-10,0,F,26-35,M,4,3,2
43975,1bea80e627,2,2017-06,0,F,46-55,M,3,1,2
43976,1bea98f375,2,2018-03,0,F,26-35,M,2,4,2
43977,1beacc6586,3,2017-01,1,F,16-25,M,4,2,2
43978,1bead4f5ed,4,2011-12,1,M,26-35,S,4,2,2
43979,1beb463c29,2,2017-08,0,M,16-25,S,3,3,2
43980,1beb47e371,4,2011-06,1,M,26-35,S,4,2,2
43981,1beb743d3b,3,2015-07,1,M,16-25,S,4,2,2
43982,1beb8e1de0,2,2017-04,0,F,36-45,M,3,4,2
43983,1bebac6951,3,2017-06,0,F,26-35,M,3,1,2
43984,1bebad45c6,4,2011-10,1,F,26-35,M,3,2,2
43985,1bebbfe94a,2,2017-11,0,M,26-35,S,4,-1,3
43986,1bebf73645,3,2012-02,0,F,26-35,S,4,4,2
43987,1bec1ce49b,1,2018-03,0,F,16-25,U,-1,-1,-1
43988,1bec1e40c4,4,2013-05,0,F,36-45,M,4,2,2
43989,1bec6b8997,3,2012-02,0,M,36-45,S,3,2,2
43990,1bec75ae82,2,2017-12,0,F,16-25,M,-1,3,3
43991,1bec9fd1c9,1,2018-03,0,F,16-25,U,-1,-1,-1
43992,1becc659af,3,2015-01,0,M,26-35,M,2,2,2
43993,1becd3d275,3,2014-02,0,F,36-45,M,3,2,2
43994,1bece223bd,1,2015-10,0,M,16-25,M,3,2,3
43995,1bed08a6a1,1,2018-03,0,F,>=56,U,-1,2,-1
43996,1bed207b5e,2,2012-11,0,M,26-35,S,3,1,2
43997,1bed213d33,3,2013-10,1,M,26-35,M,3,2,2
43998,1bed63ae21,2,2016-12,0,F,16-25,S,2,1,2
43999,1beddc10a3,3,2016-05,0,F,36-45,M,3,3,2
44000,1bede1b3e0,1,2017-02,0,F,36-45,M,-1,1,3
44001,1bee0239a3,3,2016-11,1,F,26-35,S,3,1,2
44002,1bee0c0774,1,2018-03,0,F,26-35,S,2,2,3
44003,1bee122f39,4,2015-02,0,F,26-35,M,3,4,2
44004,1bee1ae42b,1,2018-03,0,F,16-25,S,2,4,2
44005,1bee265b79,4,2016-02,1,F,36-45,M,3,2,2
44006,1bee3f5a22,1,2015-06,0,F,16-25,M,3,2,3
44007,1bee4260cc,4,2013-03,1,F,36-45,M,4,1,2
44008,1bee620fd5,1,2016-06,0,F,16-25,S,-1,-1,4
44009,1beebc213c,1,2018-02,0,M,16-25,S,2,4,3
44010,1beef8de29,1,2018-03,0,F,26-35,U,-1,1,-1
44011,1bef40a06c,4,2014-11,1,F,26-35,M,3,1,2
44012,1bef46b285,1,2017-11,0,F,16-25,S,3,-1,2
44013,1befc6b426,2,2012-11,0,F,36-45,M,3,4,3
44014,1befcd2e94,4,2012-02,1,F,26-35,M,4,1,2
44015,1bf01a8416,4,2013-07,1,F,26-35,S,4,4,2
44016,1bf0776803,2,2018-01,0,F,16-25,U,-1,2,-1
44017,1bf093cd22,1,2018-03,0,F,>=56,M,-1,2,2
44018,1bf0beea7b,4,2012-06,1,F,36-45,M,3,1,2
44019,1bf0d98382,1,2017-12,0,F,26-35,U,-1,4,-1
44020,1bf12b42f7,4,2016-01,0,F,26-35,M,1,4,2
44021,1bf1da7152,2,2015-09,0,F,16-25,M,3,-1,1
44022,1bf1dc20e1,3,2014-11,0,M,26-35,S,3,3,2
44023,1bf1dcfdc5,1,2016-01,0,F,16-25,U,-1,4,-1
44024,1bf24b57a3,1,2018-03,0,F,16-25,U,-1,2,-1
44025,1bf26955e2,2,2018-01,0,M,16-25,S,-1,-1,-1
44026,1bf28ee6ff,3,2017-06,0,M,16-25,S,3,3,2
44027,1bf2bb057d,4,2007-10,0,F,36-45,M,3,1,2
44028,1bf2c3ab28,1,2017-10,0,F,16-25,U,-1,1,-1
44029,1bf2c62eff,1,2017-12,0,F,16-25,S,3,3,3
44030,1bf31d3d71,1,2018-03,0,F,26-35,S,2,-1,2
44031,1bf38694f2,2,2015-09,0,M,26-35,S,2,-1,2
44032,1bf39b7dcb,1,2018-03,0,M,26-35,U,-1,1,-1
44033,1bf3ba1a20,1,2015-03,0,F,26-35,S,2,4,3
44034,1bf3c65b08,4,2011-09,0,F,26-35,M,4,1,2
44035,1bf3e217de,2,2015-11,0,F,16-25,S,2,1,2
44036,1bf3f39c42,1,2014-08,0,F,26-35,S,2,4,2
44037,1bf406fa95,1,2015-12,0,F,16-25,S,3,4,2
44038,1bf42ac68e,1,2017-06,0,F,36-45,M,2,4,3
44039,1bf45cd0df,1,2016-02,0,M,16-25,S,2,2,2
44040,1bf47454ae,1,2018-03,0,F,16-25,M,-1,2,2
44041,1bf47df7aa,3,2011-11,0,F,26-35,M,3,3,2
44042,1bf49d67cd,1,2017-12,1,M,26-35,M,3,2,2
44043,1bf4a3811c,3,2013-08,0,M,36-45,S,3,2,2
44044,1bf4d01a25,2,2016-11,0,F,36-45,S,2,-1,2
44045,1bf52d6616,4,2016-04,0,F,26-35,S,3,3,3
44046,1bf52de8ed,1,2018-02,0,F,16-25,S,3,1,2
44047,1bf5464558,2,2016-06,0,F,26-35,M,2,3,2
44048,1bf55bea99,2,2015-03,0,F,26-35,S,3,2,3
44049,1bf569e52a,4,2012-02,1,M,36-45,M,3,2,2
44050,1bf56d9494,2,2012-06,0,F,36-45,M,3,1,2
44051,1bf5772d73,1,2017-10,0,F,16-25,M,3,2,3
44052,1bf5894537,2,2017-10,0,F,36-45,M,2,4,1
44053,1bf59c1efe,1,2017-07,0,F,16-25,M,-1,2,4
44054,1bf61c92f4,2,2016-11,0,F,26-35,S,3,-1,2
44055,1bf6245e0c,2,2016-11,0,F,36-45,S,3,3,3
44056,1bf659c8b3,2,2016-06,0,M,46-55,M,3,2,3
44057,1bf672a8f0,2,2017-04,0,F,36-45,M,2,3,3
44058,1bf67cac83,4,2012-03,1,F,>=56,M,4,1,2
44059,1bf6a34057,2,2016-05,0,F,26-35,M,3,3,3
44060,1bf6c72641,1,2017-09,0,F,16-25,U,-1,-1,-1
44061,1bf7045421,2,2016-03,0,F,16-25,M,3,1,2
44062,1bf71256b2,3,2016-05,0,F,16-25,S,2,4,1
44063,1bf7435bbf,3,2016-05,0,F,16-25,S,3,1,2
44064,1bf75a2126,3,2017-07,0,F,36-45,S,3,1,3
44065,1bf79e6625,2,2016-03,0,F,16-25,M,3,3,-1
44066,1bf7ae0f17,3,2014-05,0,F,16-25,S,3,1,3
44067,1bf7e445ca,1,2017-09,1,F,16-25,S,3,3,2
44068,1bf7e8c9fa,1,2018-02,0,M,16-25,S,3,4,2
44069,1bf7eef6df,1,2017-10,0,F,16-25,S,2,-1,3
44070,1bf7f0c667,1,2018-01,0,F,16-25,U,-1,1,-1
44071,1bf7f58dbe,1,2017-06,0,F,16-25,U,-1,3,-1
44072,1bf812781f,2,2014-06,0,F,26-35,S,3,2,2
44073,1bf82654d8,4,2013-09,1,M,26-35,M,3,2,2
44074,1bf84944cc,3,2012-12,0,F,26-35,M,3,3,2
44075,1bf85df2fb,1,2017-11,0,F,36-45,S,2,2,3
44076,1bf870d3fb,1,2018-03,0,F,16-25,U,-1,3,-1
44077,1bf8768ca2,1,2018-03,0,F,16-25,S,3,-1,3
44078,1bf8951133,1,2016-11,0,F,26-35,U,-1,-1,-1
44079,1bf8960782,1,2017-11,0,F,26-35,M,-1,-1,3
44080,1bf897ed37,1,2017-11,0,F,26-35,U,-1,2,-1
44081,1bf8aa2309,2,2016-11,0,F,16-25,M,3,-1,2
44082,1bf8bfb120,4,2010-09,0,M,26-35,S,4,2,2
44083,1bf8ca6a52,2,2015-01,0,F,26-35,M,3,3,2
44084,1bf8d6d9d9,3,2016-11,0,F,36-45,M,3,2,2
44085,1bf8d76d55,3,2014-01,0,F,26-35,M,3,2,3
44086,1bf8d9533b,2,2018-01,0,F,46-55,U,-1,-1,-1
44087,1bf912ea5e,1,2015-12,0,F,46-55,S,-1,1,4
44088,1bf93c9814,4,2014-09,0,M,26-35,M,2,1,2
44089,1bf955f0d6,4,2011-11,0,F,26-35,M,4,1,2
44090,1bf9565f4b,3,2015-04,0,F,26-35,M,3,2,1
44091,1bf975b3f0,2,2013-09,0,F,26-35,M,2,1,2
44092,1bf9afdbf5,3,2016-06,0,F,16-25,S,2,2,2
44093,1bfa054692,3,2014-02,1,F,26-35,S,3,5,2
44094,1bfa3cef7b,4,2014-12,1,M,36-45,M,3,2,2
44095,1bfa5caaee,3,2015-07,0,F,26-35,S,3,1,2
44096,1bfa7b1d25,4,2014-03,0,M,>=56,M,3,3,2
44097,1bfaa0b0fb,4,2015-08,1,F,26-35,M,3,2,2
44098,1bfac9f147,1,2018-03,0,F,>=56,U,-1,3,-1
44099,1bfad48826,1,2017-06,0,F,16-25,S,3,2,3
44100,1bfade51c9,2,2015-04,0,F,36-45,S,3,3,3
44101,1bfafc95f1,3,2016-06,0,F,46-55,S,3,3,2
44102,1bfb05a268,4,2008-12,1,M,36-45,M,4,1,2
44103,1bfb88512a,1,2018-03,0,M,36-45,S,3,2,1
44104,1bfbb59588,3,2013-12,0,M,36-45,M,3,2,2
44105,1bfbd26f3c,3,2016-10,1,F,26-35,M,2,5,2
44106,1bfc3e1717,2,2015-11,0,F,16-25,M,2,2,3
44107,1bfc761749,1,2017-11,0,F,36-45,S,2,-1,4
44108,1bfc92178a,4,2014-01,0,F,46-55,S,4,2,2
44109,1bfcbf0157,2,2012-07,0,F,26-35,U,3,2,-1
44110,1bfd1022ea,2,2016-11,0,F,26-35,M,3,-1,2
44111,1bfd292174,1,2018-03,0,F,36-45,U,-1,-1,-1
44112,1bfd5897ff,1,2018-01,0,F,26-35,M,1,2,2
44113,1bfda39c45,4,2013-03,1,F,26-35,M,4,1,2
44114,1bfda93c9e,1,2017-05,0,F,16-25,S,3,4,3
44115,1bfdaf57ba,2,2017-03,0,F,26-35,M,3,2,2
44116,1bfdd260a7,1,2018-03,0,F,16-25,U,-1,2,-1
44117,1bfdf23d73,2,2016-12,0,F,36-45,M,2,4,3
44118,1bfe0868a8,1,2018-03,0,F,16-25,U,-1,3,-1
44119,1bfe2c5a22,1,2017-09,0,F,16-25,S,3,1,3
44120,1bfe513d70,1,2018-03,0,F,26-35,S,4,1,2
44121,1bfeb440b9,1,2018-03,0,M,16-25,U,-1,4,-1
44122,1bfec0e1b5,2,2017-01,0,F,16-25,M,3,2,2
44123,1bfee2cbc5,2,2014-05,0,F,26-35,S,2,3,3
44124,1bff14edec,3,2010-11,0,F,36-45,M,3,1,2
44125,1bff1cf58a,4,2016-07,0,F,16-25,S,2,4,2
44126,1bff22bf9d,1,2017-11,0,F,16-25,S,-1,4,3
44127,1bff2e7c41,3,2017-07,0,M,16-25,S,3,3,3
44128,1bff376a3b,1,2016-04,0,F,16-25,S,-1,4,3
44129,1bff577568,1,2018-03,0,F,16-25,S,3,2,2
44130,1bff5c968a,1,2017-07,0,F,36-45,M,2,4,2
44131,1bff700324,2,2008-08,0,M,26-35,S,3,1,3
44132,1bff93b828,2,2015-05,0,F,36-45,M,4,1,2
44133,1bffaa2055,4,2010-11,0,M,26-35,M,4,2,2
44134,1bffaeeeb0,1,2016-05,0,F,16-25,U,2,2,-1
44135,1bffc54db9,4,2012-03,0,M,26-35,M,4,1,2
44136,1bffc5db96,2,2017-08,0,F,26-35,S,3,1,2
44137,1bffd44805,4,2016-06,1,F,36-45,M,4,1,2
44138,1c000be9cd,2,2018-03,0,M,26-35,S,3,3,2
44139,1c000bf604,3,2011-12,0,F,26-35,S,4,2,2
44140,1c0026b100,1,2017-10,0,F,16-25,U,-1,4,-1
44141,1c00952b94,3,2016-01,1,F,26-35,M,3,2,2
44142,1c009b2649,2,2012-10,0,F,26-35,M,3,2,3
44143,1c00e1bc98,2,2018-01,0,F,26-35,M,-1,3,4
44144,1c00e9013d,2,2017-04,0,F,26-35,M,3,-1,2
44145,1c0155e8cb,1,2018-03,0,F,16-25,U,-1,4,-1
44146,1c0159b893,3,2016-03,0,F,26-35,M,3,2,2
44147,1c01b915f1,2,2016-10,0,M,26-35,S,3,3,3
44148,1c020a886a,2,2014-12,0,F,26-35,S,2,2,1
44149,1c02145d6e,1,2014-05,1,M,36-45,M,3,2,2
44150,1c0220fceb,1,2016-12,0,F,16-25,S,3,2,3
44151,1c02722daf,2,2015-09,0,M,16-25,S,2,2,2
44152,1c031a5215,4,2013-12,1,F,26-35,M,3,1,2
44153,1c034eb120,3,2016-10,0,M,26-35,S,3,4,3
44154,1c0378028d,2,2017-11,0,F,36-45,S,2,3,2
44155,1c03a0a184,1,2016-11,0,F,26-35,M,2,4,3
44156,1c03a5f6c9,2,2015-06,0,F,26-35,S,3,4,2
44157,1c03b2df6c,1,2017-04,0,F,16-25,S,2,3,1
44158,1c03b64c79,2,2015-07,0,M,16-25,S,2,2,3
44159,1c03ba9c0b,3,2015-06,0,F,26-35,M,3,3,2
44160,1c03cde088,1,2015-06,0,F,26-35,U,-1,2,-1
44161,1c03dba150,2,2017-01,0,F,26-35,U,3,2,-1
44162,1c03dc9622,3,2013-01,0,M,16-25,S,3,1,2
44163,1c03f44fd7,4,2015-11,0,M,46-55,M,3,1,2
44164,1c04058650,1,2016-12,0,F,16-25,S,3,1,1
44165,1c040660c6,1,2017-06,0,F,16-25,U,-1,4,-1
44166,1c040c6f58,2,2017-11,0,F,46-55,S,1,2,3
44167,1c04186a3b,3,2014-11,0,F,26-35,M,3,2,2
44168,1c041d8b85,1,2015-10,0,F,26-35,M,3,2,2
44169,1c04219155,2,2017-02,0,F,26-35,M,2,2,3
44170,1c0494859e,1,2018-02,0,F,16-25,S,3,2,2
44171,1c04a008aa,2,2015-12,0,F,36-45,S,2,4,2
44172,1c05305b09,1,2018-03,0,M,16-25,S,2,2,2
44173,1c05a1f7cb,1,2014-04,0,M,26-35,S,3,4,2
44174,1c05a2582e,4,2014-09,0,F,26-35,S,3,1,2
44175,1c05df3a70,4,2014-05,0,F,26-35,M,3,2,2
44176,1c05e4a28b,4,2015-02,1,F,26-35,M,3,1,2
44177,1c05ea8225,4,2016-10,1,M,>=56,M,3,3,2
44178,1c06649470,2,2017-12,0,M,36-45,M,-1,2,-1
44179,1c0680b478,2,2017-07,0,F,>=56,M,3,3,2
44180,1c06ae5c35,2,2015-07,0,F,36-45,S,3,2,2
44181,1c06bb5b87,4,2009-07,1,M,26-35,S,4,1,2
44182,1c06ea9135,3,2012-08,0,F,26-35,M,3,1,2
44183,1c07207136,3,2013-10,0,F,36-45,S,3,2,2
44184,1c072901c0,1,2017-12,0,F,16-25,S,3,3,2
44185,1c0733884e,4,2016-09,0,F,26-35,S,3,1,2
44186,1c074dc3cf,3,2011-03,0,F,26-35,S,3,2,2
44187,1c07534d59,1,2018-03,0,F,16-25,U,-1,-1,-1
44188,1c0758b7ab,3,2012-07,1,F,26-35,M,3,1,2
44189,1c076f9c90,4,2014-01,1,F,36-45,M,3,2,2
44190,1c07ae7b6b,1,2017-10,0,F,16-25,S,1,-1,2
44191,1c07bc03b5,3,2016-04,0,F,16-25,M,3,3,2
44192,1c07f4731c,3,2015-10,1,F,16-25,S,3,1,2
44193,1c080082c8,1,2018-03,0,F,36-45,M,2,3,2
44194,1c080cfa32,2,2017-10,0,F,16-25,M,3,1,2
44195,1c0819195e,2,2015-05,0,F,26-35,S,3,2,3
44196,1c082461c0,4,2012-06,1,F,26-35,S,4,1,2
44197,1c084796ca,4,2013-02,1,F,26-35,M,4,1,2
44198,1c085b3c89,4,2015-07,1,F,36-45,M,4,3,2
44199,1c085c52d7,4,2015-10,0,M,26-35,M,4,3,2
44200,1c086e14e2,1,2018-03,0,F,36-45,M,2,4,2
44201,1c0874f2e0,2,2017-04,0,F,16-25,S,3,2,2
44202,1c08b7564e,3,2016-06,0,F,26-35,M,3,2,2
44203,1c08cc5c5a,3,2013-01,0,M,26-35,M,3,1,2
44204,1c08de94f9,4,2016-08,1,M,26-35,S,3,2,2
44205,1c090b43a8,1,2018-02,0,F,46-55,S,-1,3,2
44206,1c0910e146,1,2018-03,0,M,16-25,U,-1,3,-1
44207,1c09120002,2,2014-03,0,M,26-35,S,3,1,2
44208,1c091b5f62,2,2015-10,0,F,36-45,M,2,5,-1
44209,1c09624bcd,3,2012-07,0,M,26-35,S,3,2,2
44210,1c09f0ba6b,3,2012-02,0,F,36-45,S,3,1,3
44211,1c0a0eddf7,2,2016-05,1,F,26-35,S,2,2,2
44212,1c0a6f9a24,3,2015-06,0,F,36-45,M,3,3,2
44213,1c0a7da01d,1,2018-03,0,F,>=56,U,-1,2,-1
44214,1c0ac1a7ba,4,2012-03,1,M,26-35,M,4,2,2
44215,1c0ad54590,1,2017-11,0,F,26-35,M,2,3,2
44216,1c0b00478c,4,2011-09,1,M,26-35,M,4,1,2
44217,1c0b43c7e8,2,2017-05,0,F,36-45,M,3,2,2
44218,1c0b48ccf3,4,2013-05,0,F,26-35,M,3,1,2
44219,1c0b8d22a1,2,2014-10,0,F,26-35,U,3,4,-1
44220,1c0c0a8bbc,3,2012-06,1,F,36-45,S,3,2,2
44221,1c0c693137,1,2017-12,0,M,36-45,M,3,5,3
44222,1c0c70b8ea,1,2016-10,0,F,26-35,S,3,2,2
44223,1c0cc3ef21,2,2016-12,0,M,16-25,M,2,3,3
44224,1c0cdcb7a1,2,2015-08,0,M,16-25,M,3,1,-1
44225,1c0cef5b7d,3,2016-11,0,F,26-35,U,3,2,-1
44226,1c0d1d33c8,4,2011-05,1,M,26-35,M,4,3,2
44227,1c0d7ded83,1,2018-03,0,F,16-25,S,3,2,3
44228,1c0d9ee205,4,2014-10,1,M,36-45,M,3,2,2
44229,1c0da0eb8f,3,2012-08,0,M,36-45,M,3,4,2
44230,1c0dad061a,2,2015-08,0,F,46-55,S,2,1,2
44231,1c0df5130b,1,2018-01,0,F,16-25,S,3,-1,3
44232,1c0df66dfc,1,2018-02,0,M,26-35,M,3,2,2
44233,1c0df7c0cc,3,2016-02,1,M,36-45,M,3,1,2
44234,1c0e26c832,2,2016-06,0,F,36-45,M,3,2,2
44235,1c0e3c1ca4,1,2017-05,0,M,16-25,S,3,3,3
44236,1c0e463fe7,3,2017-08,0,F,16-25,U,-1,2,-1
44237,1c0e5f0b60,4,2014-11,0,M,26-35,S,3,2,2
44238,1c0e7a60ab,3,2012-10,1,M,26-35,S,3,2,2
44239,1c0e872817,2,2017-07,0,M,16-25,S,3,2,2
44240,1c0f18aac5,1,2017-04,0,F,16-25,S,3,2,2
44241,1c0f352cbb,1,2018-03,0,F,16-25,S,3,2,3
44242,1c0f3b2262,2,2011-12,0,M,26-35,S,3,3,2
44243,1c0f5d0997,2,2016-06,0,F,36-45,M,2,1,2
44244,1c0f630f72,1,2017-10,0,F,16-25,U,-1,5,-1
44245,1c0f6d197b,3,2016-07,0,F,16-25,S,3,1,2
44246,1c0f91c203,2,2017-02,0,M,26-35,S,-1,4,2
44247,1c0fbce1b2,1,2013-07,0,M,>=56,S,3,4,3
44248,1c0fbe1646,3,2015-11,0,F,16-25,S,3,2,2
44249,1c0ff12318,4,2011-11,1,M,26-35,M,3,3,2
44250,1c10270f4c,3,2016-09,1,F,26-35,M,3,1,2
44251,1c10274618,1,2017-10,0,F,36-45,M,-1,4,3
44252,1c104f84ab,1,2018-03,0,F,46-55,U,-1,4,-1
44253,1c10975e42,2,2017-11,0,F,26-35,M,-1,3,2
44254,1c10a0a39e,2,2015-05,0,M,26-35,S,2,4,3
44255,1c10c1e03f,1,2018-03,0,F,16-25,S,3,2,3
44256,1c10c92876,3,2015-01,0,F,26-35,M,3,2,2
44257,1c10dab418,2,2014-05,0,F,26-35,S,3,4,3
44258,1c10e33018,3,2015-09,1,F,26-35,M,3,3,2
44259,1c10e5a861,3,2015-05,1,M,26-35,M,3,-1,2
44260,1c114212f6,3,2015-01,1,M,26-35,M,3,2,2
44261,1c117aa054,4,2016-04,1,M,26-35,S,4,2,2
44262,1c118e3a49,3,2012-10,0,F,26-35,M,3,2,3
44263,1c11a1c946,2,2018-03,0,F,16-25,S,2,-1,3
44264,1c11e76e25,1,2015-02,0,F,>=56,M,-1,2,2
44265,1c12243d91,2,2017-12,0,M,26-35,S,-1,3,4
44266,1c124fc21d,3,2015-04,0,M,16-25,S,2,1,2
44267,1c12a1c435,4,2011-11,0,F,26-35,S,4,1,2
44268,1c12aa009b,4,2014-12,1,F,26-35,S,4,3,3
44269,1c12b443b7,1,2017-07,0,F,36-45,M,3,1,3
44270,1c12df44db,4,2017-01,0,F,36-45,M,3,-1,2
44271,1c12f8c7f7,3,2015-04,0,F,26-35,M,3,1,-1
44272,1c12fc7d80,2,2016-08,0,F,46-55,M,-1,-1,-1
44273,1c131bb4d7,2,2017-08,0,F,16-25,M,3,1,3
44274,1c13384ed1,3,2014-05,0,M,16-25,S,3,1,2
44275,1c13842b13,1,2017-08,0,F,36-45,S,3,4,2
44276,1c13a5d25a,2,2011-10,0,M,26-35,M,3,2,2
44277,1c14156b3e,3,2013-01,0,F,26-35,M,3,4,2
44278,1c1426be6d,2,2017-11,0,F,26-35,S,3,4,2
44279,1c1433d56f,1,2018-01,0,F,46-55,S,-1,2,3
44280,1c14866039,2,2018-03,0,F,16-25,U,-1,2,-1
44281,1c14aadfd1,1,2017-12,0,F,16-25,S,2,1,3
44282,1c14e131f2,2,2015-12,0,F,16-25,S,3,2,3
44283,1c150f31e0,4,2013-10,1,M,16-25,M,3,1,2
44284,1c154c3c81,3,2014-04,0,M,36-45,M,3,1,2
44285,1c15658ea0,4,2013-02,0,M,26-35,S,4,3,2
44286,1c158a8f4e,2,2017-09,0,F,36-45,S,3,1,2
44287,1c15901f6f,4,2011-11,0,F,26-35,M,4,1,2
44288,1c159581fe,2,2013-08,0,F,36-45,S,3,1,2
44289,1c159a94ba,4,2012-07,1,M,26-35,M,3,1,2
44290,1c15d3cf00,2,2017-11,0,F,26-35,M,2,-1,2
44291,1c15ecb315,3,2014-12,1,M,26-35,S,2,3,3
44292,1c161fcc9f,1,2017-11,0,M,26-35,M,2,-1,3
44293,1c16525de0,1,2018-02,0,F,36-45,S,3,3,2
44294,1c165d4481,1,2018-02,0,M,16-25,S,3,2,3
44295,1c16d19dfe,2,2015-11,0,F,36-45,M,3,2,4
44296,1c16e8adb6,4,2013-05,0,M,26-35,M,4,3,2
44297,1c176a1583,3,2013-07,0,F,26-35,M,3,1,2
44298,1c17848167,4,2014-07,1,F,>=56,M,4,1,2
44299,1c178d9c4f,2,2017-09,0,F,16-25,U,-1,1,-1
44300,1c17940424,1,2017-08,0,F,26-35,S,3,2,3
44301,1c17f0a0ec,3,2015-10,0,F,26-35,M,3,4,2
44302,1c17f875ee,2,2016-05,0,M,36-45,S,3,2,3
44303,1c1812d1f3,4,2016-01,0,M,26-35,M,2,4,1
44304,1c18241265,1,2016-11,0,F,26-35,S,3,3,3
44305,1c183c9c47,3,2014-05,0,M,26-35,M,2,3,2
44306,1c18421793,1,2017-07,0,F,26-35,M,2,2,2
44307,1c18e67216,2,2017-11,0,M,16-25,S,2,4,2
44308,1c1910836a,3,2015-11,0,F,26-35,M,3,2,2
44309,1c19337485,2,2016-05,0,M,26-35,S,2,2,2
44310,1c19cff99b,1,2015-04,0,F,16-25,U,1,2,-1
44311,1c19de87af,4,2014-10,0,M,36-45,S,3,3,2
44312,1c19e1ee43,3,2014-09,1,M,16-25,S,3,2,2
44313,1c1a280be3,1,2015-01,0,F,16-25,S,3,3,3
44314,1c1a28f756,4,2014-11,0,M,26-35,M,4,4,2
44315,1c1a2c99e4,1,2017-11,0,F,26-35,S,3,3,2
44316,1c1a76df73,1,2018-03,0,F,16-25,U,-1,2,-1
44317,1c1a95541e,3,2011-11,0,M,26-35,M,3,1,-1
44318,1c1aae6542,3,2013-01,0,F,26-35,M,3,1,2
44319,1c1acbf9fe,1,2018-03,0,F,36-45,M,3,4,3
44320,1c1ad0f59c,3,2013-08,0,F,26-35,S,3,2,2
44321,1c1aec1064,4,2014-04,1,F,26-35,S,3,2,2
44322,1c1b3d3434,1,2017-08,0,F,16-25,S,-1,2,3
44323,1c1b46df63,2,2013-05,0,M,26-35,S,3,2,3
44324,1c1b7a2c38,4,2012-05,1,M,46-55,M,4,-1,2
44325,1c1b9add4d,4,2013-05,1,F,36-45,M,3,3,2
44326,1c1ba6e021,2,2015-03,1,F,36-45,M,3,1,2
44327,1c1bb04a14,3,2016-10,0,F,36-45,M,3,-1,2
44328,1c1bb583c8,2,2015-12,0,M,16-25,S,3,3,2
44329,1c1bd90f7b,4,2012-04,1,F,36-45,M,3,1,2
44330,1c1beb964d,3,2014-02,0,F,26-35,M,3,3,2
44331,1c1c087549,1,2017-05,0,F,36-45,M,2,3,3
44332,1c1c1960b8,4,2012-03,0,F,26-35,M,3,2,2
44333,1c1c4c397d,4,2012-10,1,M,26-35,M,3,2,2
44334,1c1c78034d,3,2016-09,0,M,16-25,S,1,2,2
44335,1c1c866c11,1,2017-10,0,F,26-35,S,3,2,3
44336,1c1ca02917,4,2014-01,1,F,36-45,M,4,2,2
44337,1c1cc01cc6,1,2017-08,0,F,16-25,S,3,1,3
